"","Entity_logical_id...2","Subject_type","Leba_numtitle","Leba_publication_date","Leba_url","Programme","Entity_remark","Naal_logical_id","Naal_leba_numtitle","Naal_leba_publication_date","Naal_leba_url","Naal_wholename","Naal_function","Naal_programme","Addr_country","Birt_country","Birt_date","EU_ref_num","logicalId","remark","nameAlias","nameAlias.wholeName","subjectType.classificationCode","birthdate.year","nameAlias.function","citizenship.countryDescription","regulation.publicationUrl","regulation.numberTitle","regulation.regulationType","type"
"769",6459,"P","2021/848 (OJ L188)",2021-05-28,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2021.188.01.0018.01.ENG&toc=OJ%3AL%3A2021%3A188%3ATOC","SYR","(Date of UN designation: 2011-05-23)",12502,"2021/848 (OJ L188)",2021-05-28,"https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2021.188.01.0018.01.ENG&toc=OJ%3AL%3A2021%3A188%3ATOC","Ihab MAKHLOUF","Leading businessman operating in Syria.  An  influential member of the Makhlouf family and clo­sely connected to the Assad family; cousin of President Bashar al‐Assad.","SYR",NA,NA,NA,"EU.3322.21",6459,NA,"[{'logicalId': '12502', 'regulationLanguage': 'en', 'wholeName': 'Ihab MAKHLOUF', 'function': 'Leading businessman operating in Syria.  An  influential member of the Makhlouf family and clo\xadsely connected to the Assad family; cousin of President Bashar al‐Assad.', 'gender': 'M', 'strong': '1'}, {'logicalId': '12503', 'regulationLanguage': 'en', 'wholeName': 'Ehab MAKHLOUF', 'gender': 'M', 'strong': '1'}, {'logicalId': '12504', 'regulationLanguage': 'en', 'wholeName': 'Iehab MAKHLOUF', 'gender': 'M', 'strong': '1'}, {'logicalId': '124390', 'regulationLanguage': 'en', 'wholeName': 'إيهاب مخلوف', 'gender': 'M', 'strong': '1'}]",NA,"P",1973,NA,"UNKNOWN",NA,NA,NA,"both travel and financial sanction"
"770",6462,"E","2020/716 (OJ L168)",2020-05-29,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN","SYR",NA,12538,"611/2011 (OJ L164)",2011-06-24,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:164:0001:0003:EN:PDF","Military Housing Establishment",NA,"SYR",NA,NA,NA,"EU.2784.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
"771",6463,"P","621/2011 (OJ L166)",2011-06-25,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:166:0018:0019:EN:PDF","TAQA","(Date of UN designation: 2011-06-16)\n((a) Father’s name is Ahmed Othman Al Omirah (b) Date of designation referred to in Article 2a(4)(b): 16.6.2011.)",104143,"621/2011 (OJ L166)",2011-06-25,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:166:0018:0019:EN:PDF","Othman Ahmed Othman Al-Ghamdi",NA,"TAQA",NA,NA,NA,"EU.2785.72",6463,"(a) Father’s name is Ahmed Othman Al Omirah (b) Date of designation referred to in Article 2a(4)(b): 16.6.2011.","[{'logicalId': '104143', 'regulationLanguage': 'en', 'firstName': 'Othman', 'middleName': 'Ahmed Othman', 'lastName': 'Al-Ghamdi', 'wholeName': 'Othman Ahmed Othman Al-Ghamdi', 'strong': '1'}, {'logicalId': '104144', 'regulationLanguage': 'en', 'wholeName': 'Othman al-Ghamdi', 'strong': '1'}, {'logicalId': '104145', 'regulationLanguage': 'en', 'wholeName': 'Uthman al-Ghamdi', 'strong': '1'}, {'logicalId': '104146', 'regulationLanguage': 'en', 'wholeName': 'Uthman al-Ghamidi', 'strong': '1'}, {'logicalId': '104147', 'regulationLanguage': 'en', 'wholeName': 'Othman bin Ahmed bin Othman Alghamdi', 'strong': '1'}, {'logicalId': '104148', 'regulationLanguage': 'en', 'wholeName': 'Othman Ahmed Othman Al Omairah', 'strong': '1'}, {'logicalId': '104149', 'regulationLanguage': 'en', 'wholeName': 'Uthman Ahmad Uthman al-Ghamdi', 'strong': '1'}, {'logicalId': '104150', 'regulationLanguage': 'en', 'wholeName': 'Othman Ahmed Othman al-Omirah', 'strong': '1'}, {'logicalId': '104151', 'regulationLanguage': 'en', 'wholeName': 'Al Umairah al-Ghamdi', 'strong': '1'}, {'logicalId': '104152', 'regulationLanguage': 'en', 'wholeName': 'Othman Bin Ahmed Bin Othman', 'strong': '1'}]",NA,"P",NA,NA,NA,NA,NA,NA,"both travel and financial sanction"
"772",6476,"P","2020/716 (OJ L168)",2020-05-29,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN","SYR","(Date of UN designation: 2011-06-23)",12882,"2020/716 (OJ L168)",2020-05-29,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN","Zoulhima CHALICHE","Officer of the Syrian security and intelligence services in post after May 2011.","SYR",NA,NA,NA,"EU.2743.41",6476,NA,"[{'logicalId': '12882', 'regulationLanguage': 'en', 'firstName': 'Zoulhima', 'lastName': 'CHALICHE', 'wholeName': 'Zoulhima CHALICHE', 'function': 'Officer of the Syrian security and intelligence services in post after May 2011.', 'gender': 'M', 'title': 'Major General', 'strong': '1', 'remark': 'Former Head of Presidential Security. \nMember of  the  Syrian  Armed  Forces of  the rank  of  Major  General in  post  after  May 2011. \nMember of the Assad family: cousin of Presi\xaddent Bashar \nAl-Assad.'}, {'logicalId': '12883', 'regulationLanguage': 'en', 'firstName': 'Zoulhima', 'lastName': 'SHALISH', 'wholeName': 'Zoulhima SHALISH', 'strong': '1'}, {'logicalId': '17164', 'regulationLanguage': 'en', 'firstName': 'Zu al-Himma', 'lastName': 'CHALICHE', 'wholeName': 'Zu al-Himma CHALICHE', 'strong': '1'}, {'logicalId': '17165', 'regulationLanguage': 'en', 'wholeName': 'Zoulhima SHALEESH', 'strong': '1'}, {'logicalId': '17166', 'regulationLanguage': 'en', 'firstName': 'Dhu al-Himma', 'lastName': 'Shalish', 'wholeName': 'Dhu al-Himma Shalish', 'strong': '1'}, {'logicalId': '124391', 'regulationLanguage': 'en', 'wholeName': 'ذو الهمة شاليش', 'gender': 'M', 'strong': '1'}]",NA,"P",NA,NA,NA,NA,NA,NA,"both travel and financial sanction"
"773",6477,"P","2020/716 (OJ L168)",2020-05-29,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN","SYR",NA,12884,"2020/716 (OJ L168)",2020-05-29,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN","Riyad CHALICHE","chairman of Riyad Isa Development Corporation","SYR",NA,NA,NA,"EU.2767.0",6477,NA,"[{'logicalId': '12884', 'regulationLanguage': 'en', 'firstName': 'Riyad', 'lastName': 'CHALICHE', 'wholeName': 'Riyad CHALICHE', 'function': 'chairman of Riyad Isa Development Corporation', 'gender': 'M', 'strong': '1', 'remark': 'Former Director of Military Housing Establishment'}, {'logicalId': '12901', 'regulationLanguage': 'en', 'firstName': 'Riyad', 'lastName': 'SHALISH', 'wholeName': 'Riyad SHALISH', 'strong': '1'}, {'logicalId': '17170', 'regulationLanguage': 'en', 'firstName': 'Riyad', 'lastName': 'SHALEESH', 'wholeName': 'Riyad SHALEESH', 'strong': '1'}, {'logicalId': '123886', 'regulationLanguage': 'en', 'wholeName': 'Riyad Shalish', 'strong': '1'}, {'logicalId': '124392', 'regulationLanguage': 'en', 'wholeName': 'رياض شاليش', 'gender': 'M', 'strong': '1'}]",NA,"P",NA,NA,NA,NA,NA,NA,"both travel and financial sanction"
"774",6478,"P","2020/716 (OJ L168)",2020-05-29,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN","SYR",NA,12885,"2020/716 (OJ L168)",2020-05-29,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN","Mohammad Ali JAFARI","Head of ‘Baqiayt Allah’, cultural organisation of the Islamic Revolutionary Guard Corps. General Commander of the Isla­mic Revolutionary Guard Corps until 21.4.2019,","SYR",NA,NA,NA,"EU.2768.62",6478,NA,"[{'logicalId': '12885', 'regulationLanguage': 'en', 'firstName': 'Mohammad', 'middleName': 'Ali', 'lastName': 'JAFARI', 'wholeName': 'Mohammad Ali JAFARI', 'function': 'Head of ‘Baqiayt Allah’, cultural organisation of the Islamic Revolutionary Guard Corps. General Commander of the Isla\xadmic Revolutionary Guard Corps until 21.4.2019,', 'gender': 'M', 'title': 'Brigadier Commander', 'strong': '1'}, {'logicalId': '12886', 'regulationLanguage': 'en', 'wholeName': ""Ja'fari, Aziz"", 'strong': '1'}, {'logicalId': '12887', 'regulationLanguage': 'en', 'wholeName': 'Jaafari, Aziz', 'strong': '1'}, {'logicalId': '12889', 'regulationLanguage': 'en', 'firstName': 'Mohammad', 'middleName': 'Ali', 'lastName': ""JA'FARI"", 'wholeName': ""Mohammad Ali JA'FARI"", 'strong': '1'}, {'logicalId': '12890', 'regulationLanguage': 'en', 'firstName': 'Mohammad', 'middleName': 'Ali', 'lastName': 'JAFARI-NAJAFABADI', 'wholeName': 'Mohammad Ali JAFARI-NAJAFABADI', 'strong': '1'}, {'logicalId': '17186', 'regulationLanguage': 'en', 'firstName': 'Mohamed', 'middleName': 'Ali', 'lastName': 'JAFARI', 'wholeName': 'Mohamed Ali JAFARI', 'strong': '1'}, {'logicalId': '17187', 'regulationLanguage': 'en', 'firstName': 'Muhammad', 'middleName': 'Ali', 'lastName': 'JAFARI', 'wholeName': 'Muhammad Ali JAFARI', 'strong': '1'}, {'logicalId': '17188', 'regulationLanguage': 'en', 'firstName': 'Mohammed', 'middleName': 'Ali', 'lastName': 'JAFARI', 'wholeName': 'Mohammed Ali JAFARI', 'strong': '1'}, {'logicalId': '17190', 'regulationLanguage': 'en', 'firstName': 'Mohammad', 'middleName': 'Ali', 'lastName': 'JAAFARI', 'wholeName': 'Mohammad Ali JAAFARI', 'strong': '1'}, {'logicalId': '124102', 'regulationLanguage': 'en', 'wholeName': 'Jafari, Mohammad Ali', 'strong': '1'}, {'logicalId': '124103', 'regulationLanguage': 'en', 'wholeName': ""Ja'fari, Mo\xadhammad Ali"", 'strong': '1'}, {'logicalId': '124104', 'regulationLanguage': 'en', 'wholeName': 'Jafari‐Naja‐fabadi, Mohammad Ali', 'strong': '1'}, {'logicalId': '124270', 'regulationLanguage': 'en', 'wholeName': 'Jafari, Ali', 'strong': '1'}, {'logicalId': '124393', 'regulationLanguage': 'en', 'wholeName': 'محمد علي جعفري', 'gender': 'M', 'strong': '1'}]",NA,"P",1957,NA,NA,NA,NA,NA,"both travel and financial sanction"
"775",6480,"P","2020/716 (OJ L168)",2020-05-29,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN","SYR","(Date of UN designation: 2011-06-23)",12893,"2020/716 (OJ L168)",2020-05-29,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN","Hossein TAEB","Director of the Islamic Revolutionary Guard Corps Intelli­gence Service. Former Deputy Commander for Intelligence of the Islamic Revolutionary Guard Corps.","SYR",NA,NA,NA,"EU.2791.19",6480,NA,"[{'logicalId': '12893', 'regulationLanguage': 'en', 'wholeName': 'Hossein TAEB', 'function': 'Director of the Islamic Revolutionary Guard Corps Intelli\xadgence Service. Former Deputy Commander for Intelligence of the Islamic Revolutionary Guard Corps.', 'gender': 'M', 'strong': '1'}, {'logicalId': '12894', 'regulationLanguage': 'en', 'wholeName': 'Taeb, Hassan', 'strong': '1'}, {'logicalId': '12895', 'regulationLanguage': 'en', 'wholeName': 'Taeb, Hosein', 'strong': '1'}, {'logicalId': '12896', 'regulationLanguage': 'en', 'wholeName': 'Taeb, Hussayn', 'strong': '1'}, {'logicalId': '12897', 'regulationLanguage': 'en', 'wholeName': ""Hojjatoleslam Hossein Ta'eb"", 'strong': '1'}, {'logicalId': '124105', 'regulationLanguage': 'en', 'wholeName': 'Taeb, Hossein', 'strong': '1'}, {'logicalId': '124394', 'regulationLanguage': 'en', 'wholeName': 'حسين طائب', 'gender': 'M', 'strong': '1'}]",NA,"P",1963,NA,NA,NA,NA,NA,"both travel and financial sanction"
"776",6481,"P","2020/716 (OJ L168)",2020-05-29,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN","SYR",NA,12898,"611/2011 (OJ L164)",2011-06-24,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:164:0001:0003:EN:PDF","Khalid QADDUR",NA,"SYR",NA,NA,NA,"EU.2792.81",6481,NA,"[{'logicalId': '12898', 'regulationLanguage': 'en', 'firstName': 'Khalid', 'lastName': 'QADDUR', 'wholeName': 'Khalid QADDUR', 'strong': '1'}, {'logicalId': '17194', 'regulationLanguage': 'en', 'firstName': 'Khaled', 'lastName': 'QADDUR', 'wholeName': 'Khaled QADDUR', 'strong': '1'}, {'logicalId': '17196', 'regulationLanguage': 'en', 'firstName': 'Khalid', 'lastName': 'QADOUR', 'wholeName': 'Khalid QADOUR', 'strong': '1'}, {'logicalId': '17197', 'regulationLanguage': 'en', 'firstName': 'Khalid', 'lastName': 'QADDOUR', 'wholeName': 'Khalid QADDOUR', 'strong': '1'}, {'logicalId': '124861', 'regulationLanguage': 'en', 'wholeName': 'خالد قدور', 'gender': 'M', 'strong': '1'}]",NA,"P",NA,NA,NA,NA,NA,NA,"both travel and financial sanction"
"777",6482,"P","2020/716 (OJ L168)",2020-05-29,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN","SYR","(Date of UN designation: 2011-06-23)",12899,"2020/716 (OJ L168)",2020-05-29,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN","Ra'if AL-QUWATLY","Business associate of Maher al‐Assad and responsible for managing some of his business interests.","SYR",NA,NA,NA,"EU.3324.48",6482,NA,"[{'logicalId': '12899', 'regulationLanguage': 'en', 'firstName': ""Ra'if"", 'lastName': 'AL-QUWATLY', 'wholeName': ""Ra'if AL-QUWATLY"", 'function': 'Business associate of Maher al‐Assad and responsible for managing some of his business interests.', 'gender': 'M', 'strong': '1'}, {'logicalId': '12900', 'regulationLanguage': 'en', 'wholeName': ""Ri'af al-Quwatli"", 'strong': '1'}, {'logicalId': '15815', 'regulationLanguage': 'en', 'wholeName': 'Raeef al-Kouatly', 'strong': '1'}, {'logicalId': '124395', 'regulationLanguage': 'en', 'wholeName': 'رئيف القوتلي', 'gender': 'M', 'strong': '1'}]",NA,"P",1967,NA,NA,NA,NA,NA,"both travel and financial sanction"
"778",6483,"P","748/2011 (OJ L198)",2011-07-30,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:198:0001:0002:EN:PDF","TAQA",NA,14009,"748/2011 (OJ L198)",2011-07-30,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:198:0001:0002:EN:PDF","Abdul Rahim Ba’aysir",NA,"TAQA",NA,NA,NA,"EU.2799.30",6483,NA,"[{'logicalId': '14009', 'regulationLanguage': 'en', 'firstName': 'Abdul', 'middleName': 'Rahim', 'lastName': 'Ba’aysir', 'wholeName': 'Abdul Rahim Ba’aysir', 'strong': '1'}, {'logicalId': '14010', 'regulationLanguage': 'en', 'firstName': 'Abdul', 'middleName': 'Rahim', 'lastName': 'Bashir', 'wholeName': 'Abdul Rahim Bashir', 'strong': '1'}, {'logicalId': '14011', 'regulationLanguage': 'en', 'firstName': '’Abd', 'middleName': 'Al-Rahim', 'lastName': 'Ba’asyir', 'wholeName': '’Abd Al-Rahim Ba’asyir', 'strong': '1'}, {'logicalId': '14012', 'regulationLanguage': 'en', 'firstName': '’Abd', 'middleName': 'Al-Rahim', 'lastName': 'Bashir', 'wholeName': '’Abd Al-Rahim Bashir', 'strong': '1'}, {'logicalId': '14013', 'regulationLanguage': 'en', 'firstName': 'Abdurrahim', 'lastName': 'Ba’asyir', 'wholeName': 'Abdurrahim Ba’asyir', 'strong': '1'}, {'logicalId': '14014', 'regulationLanguage': 'en', 'firstName': 'Abdurrahim', 'lastName': 'Bashir', 'wholeName': 'Abdurrahim Bashir', 'strong': '1'}, {'logicalId': '14015', 'regulationLanguage': 'en', 'firstName': 'Abdul', 'middleName': 'Rachim', 'lastName': 'Ba’asyir', 'wholeName': 'Abdul Rachim Ba’asyir', 'strong': '1'}, {'logicalId': '14016', 'regulationLanguage': 'en', 'firstName': 'Abdul', 'middleName': 'Rachim', 'lastName': 'Bashir', 'wholeName': 'Abdul Rachim Bashir', 'strong': '1'}, {'logicalId': '14017', 'regulationLanguage': 'en', 'firstName': 'Abdul', 'middleName': 'Rochim', 'lastName': 'Ba’asyir', 'wholeName': 'Abdul Rochim Ba’asyir', 'strong': '1'}, {'logicalId': '14018', 'regulationLanguage': 'en', 'firstName': 'Abdul', 'middleName': 'Rochim', 'lastName': 'Bashir', 'wholeName': 'Abdul Rochim Bashir', 'strong': '1'}, {'logicalId': '14019', 'regulationLanguage': 'en', 'firstName': 'Abdurochim', 'lastName': 'Ba’asyir', 'wholeName': 'Abdurochim Ba’asyir', 'strong': '1'}, {'logicalId': '14020', 'regulationLanguage': 'en', 'firstName': 'Abdurochim', 'lastName': 'Bashir', 'wholeName': 'Abdurochim Bashir', 'strong': '1'}, {'logicalId': '14021', 'regulationLanguage': 'en', 'firstName': 'Abdurrochim', 'lastName': 'Ba’asyir', 'wholeName': 'Abdurrochim Ba’asyir', 'strong': '1'}, {'logicalId': '14022', 'regulationLanguage': 'en', 'firstName': 'Abdurrochim', 'lastName': 'Bashir', 'wholeName': 'Abdurrochim Bashir', 'strong': '1'}, {'logicalId': '14023', 'regulationLanguage': 'en', 'firstName': 'Abdurrahman', 'lastName': 'Ba’asyir', 'wholeName': 'Abdurrahman Ba’asyir', 'strong': '1'}, {'logicalId': '14024', 'regulationLanguage': 'en', 'firstName': 'Abdurrahman', 'lastName': 'Bashir', 'wholeName': 'Abdurrahman Bashir', 'strong': '1'}]",NA,"P",NA,NA,"INDONESIA",NA,NA,NA,"both travel and financial sanction"
"779",6484,"P","2017/1773 (OJ L251)",2017-09-29,"http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R1773&from=EN","TAQA","(Date of listing: 19.7.2011)",14025,"748/2011 (OJ L198)",2011-07-30,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:198:0001:0002:EN:PDF","Umar Patek",NA,"TAQA",NA,NA,NA,"EU.4057.52",6484,"Date of listing: 19.7.2011","[{'logicalId': '14025', 'regulationLanguage': 'en', 'firstName': 'Umar', 'lastName': 'Patek', 'wholeName': 'Umar Patek', 'strong': '1'}, {'logicalId': '14026', 'regulationLanguage': 'en', 'firstName': 'Omar', 'lastName': 'Patek', 'wholeName': 'Omar Patek', 'strong': '1'}, {'logicalId': '14027', 'regulationLanguage': 'en', 'wholeName': 'Pa’tek', 'strong': '1'}, {'logicalId': '14028', 'regulationLanguage': 'en', 'wholeName': 'Pak Taek', 'strong': '1'}, {'logicalId': '14029', 'regulationLanguage': 'en', 'wholeName': 'Umar Kecil', 'strong': '1'}, {'logicalId': '14030', 'regulationLanguage': 'en', 'wholeName': 'Al Abu Syekh Al Zacky', 'strong': '1'}, {'logicalId': '14031', 'regulationLanguage': 'en', 'wholeName': 'Umangis Mike', 'strong': '1'}, {'logicalId': '15423', 'regulationLanguage': 'en', 'wholeName': 'Mike Arsalan', 'strong': '1'}, {'logicalId': '15424', 'regulationLanguage': 'en', 'wholeName': 'Hisyam Bin Zein', 'strong': '1'}, {'logicalId': '15425', 'regulationLanguage': 'en', 'wholeName': 'Anis Alawi Jafar', 'strong': '1'}]",NA,"P",1970,NA,"INDONESIA",NA,NA,NA,"both travel and financial sanction"
"780",6485,"P","2020/716 (OJ L168)",2020-05-29,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN","SYR",NA,14032,"2020/716 (OJ L168)",2020-05-29,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN","Mohammad MUFLEH","Head of Syrian Military Intelligence in the town of Hama.","SYR",NA,NA,NA,"EU.2825.31",6485,NA,"[{'logicalId': '14032', 'regulationLanguage': 'en', 'wholeName': 'Mohammad MUFLEH', 'function': 'Head of Syrian Military Intelligence in the town of Hama.', 'gender': 'M', 'strong': '1'}, {'logicalId': '17199', 'regulationLanguage': 'en', 'wholeName': 'Muhammad MUFLEH', 'strong': '1'}, {'logicalId': '17200', 'regulationLanguage': 'en', 'wholeName': 'Mohamed MUFLEH', 'strong': '1'}, {'logicalId': '17201', 'regulationLanguage': 'en', 'wholeName': 'Mohammed MUFLEH', 'strong': '1'}, {'logicalId': '17202', 'regulationLanguage': 'en', 'wholeName': 'Mohammad MUFLIH', 'strong': '1'}, {'logicalId': '123887', 'regulationLanguage': 'en', 'wholeName': 'Mohammed MUFLIH', 'strong': '1'}, {'logicalId': '123888', 'regulationLanguage': 'en', 'wholeName': 'Mohamed MUFLIH', 'strong': '1'}, {'logicalId': '123889', 'regulationLanguage': 'en', 'wholeName': 'Muhammad MUFLIH', 'strong': '1'}, {'logicalId': '124396', 'regulationLanguage': 'en', 'wholeName': 'محمد مفلح', 'gender': 'M', 'strong': '1'}]",NA,"P",NA,NA,NA,NA,NA,NA,"both travel and financial sanction"
"781",6486,"P","2020/716 (OJ L168)",2020-05-29,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN","SYR","(Designation details: Date of designation: 1.8.2011)",14033,"2020/716 (OJ L168)",2020-05-29,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN","Tawfiq YOUNES","Former head of the Department for Internal Security of the General Intelligence Directorate","SYR",NA,NA,NA,"EU.2731.13",6486,NA,"[{'logicalId': '14033', 'regulationLanguage': 'en', 'wholeName': 'Tawfiq YOUNES', 'function': 'Former head of the Department for Internal Security of the General Intelligence Directorate', 'gender': 'M', 'title': 'Major General', 'strong': '1'}, {'logicalId': '17214', 'regulationLanguage': 'en', 'wholeName': 'Tawfik YOUNES', 'strong': '1'}, {'logicalId': '17215', 'regulationLanguage': 'en', 'wholeName': 'Tawfiq YUNES', 'title': 'Major General', 'strong': '1'}, {'logicalId': '120219', 'regulationLanguage': 'en', 'wholeName': 'Tawfik YUNES', 'gender': 'M', 'strong': '1'}, {'logicalId': '124397', 'regulationLanguage': 'en', 'wholeName': 'توفيق يونس', 'gender': 'M', 'strong': '1'}]",NA,"P",NA,NA,NA,NA,NA,NA,"both travel and financial sanction"
"782",6488,"P","2022/840 (OJ L148)",2022-05-31,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022R0840","SYR","(Date of UN designation: 2015-01-27)",14036,"2022/840 (OJ L148)",2022-05-31,"https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022R0840","Ayman JABIR","Leading businessman operating in Syria. Honorary president of “Wafa lil-Watan” (loyalty to homeland), an association providing aid to families of Syrian soldiers and militias.","SYR",NA,NA,NA,"EU.2732.75",6488,NA,"[{'logicalId': '14036', 'regulationLanguage': 'en', 'firstName': 'Ayman', 'lastName': 'JABIR', 'wholeName': 'Ayman JABIR', 'function': 'Leading businessman operating in Syria. Honorary president of “Wafa lil-Watan” (loyalty to homeland), an association providing aid to families of Syrian soldiers and militias.', 'gender': 'M', 'strong': '1', 'remark': 'Associate of Rami Makhlouf through his business activities, and an  associate of Maher al-Assad through his role in regime-affiliated militias.'}, {'logicalId': '17216', 'regulationLanguage': 'en', 'firstName': 'Aiman', 'lastName': 'JABER', 'wholeName': 'Aiman JABER', 'gender': 'M', 'strong': '1'}, {'logicalId': '124399', 'regulationLanguage': 'en', 'wholeName': 'أيمن جابر', 'gender': 'M', 'strong': '1'}]",NA,"P",NA,NA,NA,NA,NA,NA,"both travel and financial sanction"
"783",6490,"E","796/2011 (OJ L205)",2011-08-10,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:205:0001:0002:EN:PDF","TAQA","(Date of UN designation: 2011-07-29)\n(Date of designation referred to in Article 2a(4)(b): 29.7.2011.)",14190,"796/2011 (OJ L205)",2011-08-10,"http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2011:205:0001:0002:EN:PDF","Emarat Kavkaz",NA,"TAQA",NA,NA,NA,"EU.2775.71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"financial sanction"
